,data,flag
194,"bidders tee up for fortune golf unit: sources initial takeover offers for fortune brands' golf unit are expected to be submitted today by a range of bidders, including adidas ag, nike inc and private equity firms, sources familiar with the situation said on friday.",0
195,gatlin gets comeback chance in oregon disgraced 2004 olympic 100 meters champion justin gatlin's comeback bid gained new life on wednesday when he was invited to compete in saturday's prefontaine classic diamond league meeting.,0
196,chicago's humber shuts down yankees in white starter philip humber threw seven superb innings to shut down the new york yankees' batters and give the struggling chicago white sox a 2-0 win on monday.,0
197,shaquille o'neal: logical choice as espn analyst it's a classic example of a fabulous tv prospect who would fill a need: star power at disney's espn/abc nba studio show.,0
198,the m.l.s. all-bargain team taking a look at some of the best bargains in m.l.s. now that the league's salary figures are out.,0
199,"animal kingdom is 2-1 favorite for saturday's belmont drawing the no. 9 post, kentucky derby winner animal kingdom has been made the 2-1 favorite in a field of 12 for the belmont stakes.",0
200,tropic plunder: rays fall to 0-5 with loss to angels the winless tampa bay rays lost again wednesday when dan haren and the los angeles angels shut down the al east champions 5-1.,0
201,"deal gives lebron james a piece of liverpool lebron james is getting into the soccer business, aligning with the owners of the boston red sox.",0
202,"masterson pitches indians past britton, orioles justin masterson pitched seven strong innings for his third win, asdrubal cabrera had four rbi and the surprising cleveland indians kept the ...",0
203,"alps v asia, ioc faces geographic dilemma for 2018 the decision for the 2018 winter olympics host depends on the geographic dilemma of whether the games should go to new territories in asia or to the alps, a senior ioc member said on thursday.",0
204,"mlb reports 10,955 drug tests administerd since 2007-08 major league baseball and its players union have released a summary report of drug tests performed over the past three years.",0
205,"sports photo replay ' may 27 the day in sports, from the french open to rhythmic gymnastics.",0
206,bobcats rally past celtics in boston dante cunningham hit a go-ahead 15-foot jumper with 34 seconds left and the charlotte bobcats erased a 13-point deficit in the fourth quarter ...,0
207,video: bulls' joakim noah hurls gay slur at fan did joakim noah of the chicago bulls also get caught on tape using a gay slur during tnt's national telecast of game 3 of the nba's eastern conference ...,0
208,"nba insider: mavs' coach rick carlisle credits thunder the morning after the dallas mavericks had advanced to the nba finals for the second time in franchise history, coach rick carlisle could only ...",0
209,"for stoudemire, a two-front battle: back pain and the celtics' big men amar'e stoudemire has battled back pain in the past two games, not to mention kevin garnett, glenn davis and the rest of the celtics front court.",0
210,"photo replay: march 16 a view of the day in sports, with bright sun at spring training games and some over-excited soccer fans.",0
211,"giants in depth: will eli manning ever reach peyton's elite level? the nfl lockout has dampened the usual offseason analysis of each team's comings and goings. but, lockout or not, the league will still be moving ...",0
212,"chad ochocinco will get tutorial before trying bullriding challenge the proof will be in the doing, but the professional bull riders announced thursday it had ""confirmed"" cincinnati bengals wide receiver chad ...",0
213,"winner of derby will run in belmont chances are strong that the belmont stakes will feature a rematch between animal kingdom, the kentucky derby champion, and shackleford, the preakness winner.",0
214,"fleury's net play, neal's goal lift penguins past devils james neal scored in the third round of a shootout and the pittsburgh penguins beat the new jersey devils 1-0 on friday night in a game dominated ...",0
215,a little clarity in europe's biggest races saturday's scores gave the clearest indication yet which european teams will need to clear out some space in the trophy room.,0
216,"mets 2, yankees 1: replacement mets outshine yankees' stars r. a. dickey bested freddy garcia in an unlikely pitcher's duel as the mets won at yankee stadium.",0
217,hockey roundup: fast start helps lightning even series with penguins martin st. louis had a goal and an assist as the lightning evened its first-round series with the penguins.,0
218,no. 1 ohio state survives scare from northwestern in overtime jared sullinger had 20 points and 18 rebounds to help no. 1 ohio state beat northwestern 67-61 in overtime on friday in the big ten tournament ...,0
219,"rangers beat tigers 2-0 for baseball-best 9-1 mark alexi ogando outpitched justin verlander before leaving with a finger problem and the texas rangers won with a bold strategy, beating the detroit ...",0
